,prd_name,prd_brand,prd_price,prd_capa,prd_ingredients,prd_exp,prd_category
101,로열허니 프로폴리스 인리치 포어 칠링 에센스,스킨푸드,"32,000",50ml,"프로폴리스추출물, 프로판다이올, 사과추출물, 에탄올, 글리세린, 다이프로필렌글라이콜, 글루코노락톤, 1,2-헥산다이올, 꿀추출물, 로얄젤리추출물, 버지니아풍년화추출물, 트로메타민, 판테놀, 소듐시트레이트, 부틸렌글라이콜, 보검선인장줄기추출물, 정제수, 락토바실러스발효물, 효모발효물, 피피지-13-데실테트라데세스-24, 에틸헥실글리세린, 시트릭애씨드, 소듐파이테이트, 에난티아클로란타껍질추출물, 유칼립투스잎오일, 셀룰로오스검, 소듐하이알루로네이트, 로즈마리잎오일, 베타-글루칸, 살비아오일, 발삼아미리스껍질오일, 베르가모트오일, 해바라기씨오일, 클레리오일, 올레아놀릭애씨드, 카프릴릴글라이콜",36개월,세럼
102,리들샷 100 에센스,브이티,"32,000",50ml,"정제수, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 부틸렌글라이콜, 마카다미아씨오일, 1,2-헥산다이올, 에틸헥실팔미테이트, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아이소부텐, 하이드롤라이즈드해면, 글리세레스-26, 에틸헥실글리세린, 카프릴릴글라이콜, 아데노신, 소듐폴리아크릴레이트, 소듐하이알루로네이트, 병풀추출물, 카프릴릴/카프릴글루코사이드, 솔비탄올리에이트, 잔탄검, 프로폴리스추출물, 아시아티코사이드, 마데카소사이드, 마데카식애씨드, 아시아틱애씨드, 글라이신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 트레오닌, 프롤린, 발린, 아이소류신, 히스티딘, 메티오닌, 시스테인",개봉전 36개월 / 개봉 후 12 개월,세럼
103,리들샷 300 에센스,브이티,"43,000",-,"정제수, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 부틸렌글라이콜, 마카다미아씨오일, 1,2-헥산다이올, 에틸헥실팔미테이트, 실리카, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아이소부텐, 글리세레스-26, 에틸헥실글리세린, 카프릴릴글라이콜, 아데노신, 소듐폴리아크릴레이트, 병풀추출물, 소듐하이알루로네이트, 카프릴릴/카프릴글루코사이드, 솔비탄올리에이트, 잔탄검, 프로폴리스추출물, 아시아티코사이드, 마데카소사이드, 마데카식애씨드, 아시아틱애씨드, 글라이신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 트레오닌, 프롤린, 발린, 아이소류신, 히스티딘, 메티오닌, 시스테인",제조일로부터 36개월,세럼
104,리바이탈라이징 세럼,온그리디언츠,"25,000",ml,"나비콩꽃추출물, 프로판다이올, 글리세린, 메틸프로판다이올, 1,2-헥산다이올, 부틸렌글라이콜, 다이에톡시에틸석시네이트, 나이아신아마이드, 정제수, 하이드롤라이즈드스클레로튬검, C12-14파레스-12, 에틸헥실글리세린, 다이프로필렌글라이콜, 소듐시트레이트, 아데노신, 시트릭애씨드, 토코페롤, 콘민트오일, 바추잎잎추출물, 폴리글리세릴-10미리스테이트, 다마스크장미꽃수, 하이드록시아세토페논, 펜틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 카프릴릴글라이콜, 동백나무꽃추출물, 소듐하이알루로네이트, 스쿠알란, 올리브오일, 에틸헥실팔미테이트, 하이드로제네이티드레시틴, 세틸에틸헥사노에이트, 시어버터, 세라마이드엔피",개봉 전 36개월 / 개봉 후 12개월,세럼
105,리얼 비건 저분자 콜라겐 탄력 앰플,클라뷰,"29,000",30ml,"정제수, 부틸렌글라이콜, 글리세린, 폴리글리세린-3, 1,2-헥산다이올, 나이아신아마이드, 메틸프로판다이올, 프로판다이올, 메도우폼씨오일, 마카다미아씨오일, 시어버터, 하이드롤라이즈드완두콩단백질, 소듐하이알루로네이트, 올리브오일, 수용성콜라겐, 판테놀, 스쿠알란, 하이드로제네이티드레시틴, 하이드로제네이티드폴리데센, 소듐폴리아크릴로일다이메틸타우레이트, 트라이아이소스테아린, C12-14알케스-12, 트로메타민, 세라마이드엔피, 폴리글리세릴-10라우레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 소듐폴리아크릴레이트, 에틸헥실글리세린, 아데노신, 하이드롤라이즈드익스텐신, 피토스테롤, 레시틴, 소듐아스코빌포스페이트, 베타-글루칸, 토코페롤, 펜틸렌글라이콜, 폴리쿼터늄-80, 소듐클로라이드, 카보머, 잔탄검",제조일로부터 36개월,세럼
106,리얼 아쿠아 밸런싱 앰플,아크웰,"26,000",35ml,"정제수, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 다이프로필렌글라이콜, 프로판다이올, 카보머, 트로메타민, 에틸헥실글리세린, 시트릭애씨드, 송이버섯추출물, 다이소듐이디티에이, 소듐시트레이트, 하이드롤라이즈드이집트콩씨추출물, 노랑만병초잎추출물, 해수, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 약모밀추출물, 돌나물추출물, 글라이신, 세린, 글루타믹애씨드, 감초뿌리추출물, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 사카라이드아이소머레이트, 히스티딘, 시스테인, 메티오닌, 톳추출물",개봉전 36개월 / 개봉후 12개월,세럼
107,리제덤365 모공탄력 캡슐세럼,에스트라,"48,000",30ml,"정제수, 부틸렌글라이콜, 나이아신아마이드, 글리세린, 다이메티콘, 1,2-헥산다이올, 하이드로제네이티드폴리데센, 스테아릭애씨드, 하이드록시프로필비스팔미타마이드엠이에이, 만니톨, 다이메티콘/비닐다이메티콘크로스폴리머, 폴리메틸메타크릴레이트, 카보머, 티몰트라이메톡시신나메이트, 소듐하이알루로네이트, 잔탄검, 글리세릴카프릴레이트, 소듐스테아로일글루타메이트, 소듐폴리아크릴로일다이메틸타우레이트, 아크릴레이트/암모늄메타크릴레이트코폴리머, 다이소듐이디티에이, 에틸헥실글리세린, 아데노신, 트로메타민, 콜레스테롤, 덱스트린, 카카오추출물, 실리카, 올레아놀릭애씨드, 3-O-에틸아스코빅애씨드, 하이드롤라이즈드익스텐신, 호호바씨오일, 폴리글리세릴-10라우레이트, 토코페롤, 하이드로제네이티드레시틴",36개월 (개봉 후 1년),세럼
108,리지스트 인텐시브 레티놀 세럼,폴라초이스,"64,000",30ml,"사이클로펜타실록세인, 다이메티콘올, 네오펜틸글라이콜다이헵타노에이트, 다이카프릴릴카보네이트, 카프릴릭/카프릭트라이글리세라이드, 페닐트라이메티콘, 스쿠알란, 비사보롤, 테트라헥실데실아스코베이트, 레티놀(0.112%), 토코트라이엔올, 토코페롤, 레시틴, 라미나리아 오크롤레우카추출물, 귀리커넬오일, 오일팜오일, 스테아릴글리시레티네이트, 헥실렌글라이콜, 카프릴릴글라이콜, 에틸헥실글리세린, 페녹시에탄올",24개월 / 12개월,세럼
109,리큐어 노르데나우 시카에센스,케어존,"26,000",ml,"정제수, 글리세린, 2,3-부탄다이올, 사이클로펜타실록세인, 다이메티콘, 1,2-헥산다이올, 판테놀, 다이포타슘글리시리제이트, 글리시레티닉애씨드, 스페인감초뿌리추출물, 병풀잎추출물, 트라이에틸헥사노인, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 부틸렌글라이콜, 돌콩추출물, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 락토바실러스발효물, 울금뿌리추출물, 트로메타민, 폴리글리세릴-10스테아레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 폴리글리세릴-10올리에이트, 카보머, 소듐하이알루로네이트, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 멕시칸주니퍼오일, 클레리오일, 토코페롤, 돌콩오일, 베르가모트오일, 리날룰","개봉전 제조일로부터 36개월, 유통기한 개봉후 12개월",세럼
110,리틀 드롭스 리벌스 데이 앰플,허스텔러,"28,000",15ml,"사탕무뿌리추출물, 글리세린, 프로판다이올, 베타인, 부틸렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 리치과피추출물, 푸시디움 코식네움발효여과물, 석류추출물, 라즈베리추출물, 토마토추출물, 클로렐라 불가리스추출물, 병풀추출물, 스쿠알란, 판테놀, 세라마이드엔피, 카카오씨추출물, 살비아오일, 불가리스쑥오일, 바질오일, 글루코오스, 폴리글리세릴-10라우레이트, 하이드로제네이티드레시틴, 다이에톡시에틸석시네이트, 프룩토올리고사카라이드, 프룩토오스, 트로메타민, 에틸헥실글리세린, 다이페닐다이메티콘, 아데노신, 트라이에틸헥사노인, 덱스트린, 소듐파이테이트, 사이아노코발아민, 다이프로필렌글라이콜, 펜틸렌글라이콜, 토코페롤, 카프릴릴/카프릴글루코사이드, 카프릴릭/카프릭트라이글리세라이드, 카보머, 잔탄검, 정제수",제조일로부터 30개월 / 개봉 후 12개월,세럼
111,리틀 드롭스 카밍 데이즈 앰플,허스텔러,"34,000",6ml,"포트마리골드꽃추출물, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 에탄올, 글리세린, 펜틸렌글라이콜, 호호바씨오일, 코코-카프릴레이트/카프레이트, 사과씨오일, 1,2-헥산다이올, 호프추출물, 울금뿌리추출물, 락토바실러스발효물, 인도멀구슬나무꽃추출물, 인도멀구슬나무잎추출물, 베르가모트오일, 라벤더오일, 아이비고드열매추출물, 홀리바질잎추출물, 한련초추출물, 참산호말추출물, 인도멀구슬나무껍질추출물, 드럼스틱씨오일 ,알로에베라꽃추출물, 가지열매추출물, 소듐클로라이드, 정제수, 에틸헥실글리세린, 옥탄다이올, 리놀레익애씨드, 토코페롤, 리놀레닉애씨드, 잔탄검, 리모넨, 리날룰",제조일로부터 36개월 / 개봉 후 12개월,세럼
112,릴리프 앰플,다룸,"38,000",50ml,"정제수@글리세린@부틸렌글라이콜@다이프로필렌글라이콜@1,2-헥산다이올@다이메틸설폰@판테놀@소듐하이알루로네이트@아이리쉬모스추출물@사탕수수추출물@트로메타민@카프릴릴글라이콜@에틸헥실글리세린@카보머@잔탄검@다이소듐이디티에이",3년 이내,세럼
113,링클셀 코어 세럼,센텔리안24,"34,000",10ml*1ea,"퀴노아씨추출물, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 메틸글루세스-20, 펜타에리스리틸테트라에틸헥사노에이트, 정제수, 하이드로제네이티드폴리데센, 카프릴릭/카프릭트라이글리세라이드, 프로판다이올, 베타-글루칸, 돌콩추출물, 마카뿌리추출물, 율무씨추출물, 참마뿌리추출물, 잇꽃씨오일, 멕시칸치아씨오일, 리놀레닉애씨드, 아르간커넬오일, 하이드로제네이티드레시틴, 리놀레익애씨드, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 소듐하이알루로네이트, 시어버터, 비닐다이메티콘, 세테아릴알코올, 글리세릴스테아레이트, 솔비탄올리베이트, 카보머, 세테아릴올리베이트, C14-22알코올, 소듐폴리아크릴로일다이메틸타우레이트, 트로메타민, C12-20알킬글루코사이드, 소듐폴리아크릴레이트, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 에틸헥실글리세린, 아데노신, 트라이데세스-10, 카카오씨추출물, 베르가모트오일, 로즈마리잎오일, 다이소듐이디티에이, 덱스트린, 불가리스쑥오일, 에탄올, 글루코오스, 수크로오스팔미테이트, 폴리글리세릴-10올리에이트, 리모넨, 리날룰","개봉 전 30개월, 개봉 후 12개월",세럼
114,링클셀 코어 아이크림,센텔리안24,"38,000",10ml*1ea,"퀴노아씨추출물, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 정제수, 하이드로제네이티드코코넛오일, 1,2-헥산다이올, 세테아릴올리베이트, 솔비탄올리베이트, 베헤닐알코올, 하이드로제네이티드폴리아이소부텐, 판테놀, 카퍼트라이펩타이드-1, 팔미토일펜타펩타이드-4, 팔미토일트라이펩타이드-1, 아세틸헥사펩타이드-8, 베타-글루칸, 돌콩추출물, 마카뿌리추출물, 참마뿌리추출물, 아르간커넬오일, 잇꽃씨오일, 멕시칸치아씨오일, 리놀레닉애씨드, 알란토인, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 세라마이드엔피, 하이드로제네이티드레시틴, 카카오씨추출물, 다이소듐이디티에이, 소듐폴리아크릴레이트, 무씨추출물, 쇠비름추출물, 소듐폴리아크릴로일다이메틸타우레이트, 글리세릴스테아레이트, 프로판다이올, 하이드로제네이티드폴리데센, 덱스트린, 팔미틱애씨드, 스테아릭애씨드, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 에틸헥실글리세린, 트라이데세스-10, 아데노신, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 베르가모트오일, 로즈마리잎오일, 솔비탄아이소스테아레이트, 미리스틱애씨드, 불가리스쑥오일, 폴리글리세릴-10올리에이트, 리놀레익애씨드, 수크로오스팔미테이트, 소듐아스코빌포스페이트, 리모넨, 리날룰","개봉 전 30개월, 개봉 후 12개월",크림
115,마다가스카르 센텔라 앰플,스킨1004,"15,000",55ml,병풀추출물 100%,제조 후 24개월 (개봉 후 12개월),세럼
116,마데카 마이크로 스타톡 세럼,센텔리안24,"29,000",50ml,"병풀추출물(20.5ml), 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트리글리세라이드, 나이아신아마이드, 하이드로제네이티드레시틴, 프로판디올, 펜틸렌글라이콜, 병풀잎추출물, 카라기난추출물, 사탕수수추출물, 베르가모트열매오일,해바라기씨오일, 올리브오일, 센티드제라늄꽃오일, 오렌지오일,왕귤껍질오일, 라벤더오일, 일랑일랑꽃오일, 아틀라스시다껍질오일, 다마스크장미꽃오일, 쟈스민오일, 쓴쑥추출물, 장미꽃오일, 갈바눔수지오일, 서양측백나무잎오일, 하이드롤라이즈드식물성단백질, 스위트아몬드씨추출물, 리모니아아시디씨추출물, 자일리톨, 효모추출물, 무화과추출물, 은행추출물, 오디추출물, 석류추출물, 라벤더추출물, 오레가노잎/꽃/줄기추출물, 로즈마리추출물, 선백리향추출물, 메칠글루세스-10, 1,2-헥산디올, 판테놀, 아시아티코사이드, 마데카식애씨드(4,000ppm)피이지-60하이드로제네이티드캐스터오일, 디메치콘, 아시아틱애씨드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 암모늄아크릴로일디메칠타우레이트/베헤네스-25메타크릴레이트크로스폴리머, 소듐폴리아크릴레이트, 피이지-14M, 이눌린라우릴카바메이트, 이소세틸스테아레이트, 옥탄디올, 아데노신, 피토스테릴마카다미에이트, 폴리글리세릴-10스테아레이트, 팔미틱애씨드, 스테아릭애씨드, 실리카, 세테아레스-20, 코파이바발삼레진, 디펩타이드디아미노부티로일벤질아마이드디아세테이트, 팔미토일트리펩타이드-5, 테트라데실아미노부티로일발릴아미노부티릭우레아트리플루오로아세테이트, 마그네슘클로라이드, 비사볼올, 하이드롤라이즈드하이알루로닉애씨드, 말토덱스트린, 자일리틸글루코사이드, 무수자일리톨, 세라마이드엔피, 베헤닐알코올, 세테아릴알코올, 디소듐이디티에이, 잔탄검, 페녹시에탄올","제조일로부터 36개월, 개봉 후 12개월",세럼
