브랜드,시군구별,도로명주소,사업장명,위도,경도
투썸플레이스,강동구,"서울특별시 강동구 동남로71길 14, 한양빌딩 1층 (명일동)",투썸플레이스 고덕점,37.551965254997064,127.15246809371267
투썸플레이스,중구,"서울특별시 중구 퇴계로 137, 1층 (충무로2가)",투썸플레이스 명동L7점,37.56136505315929,126.98409000549336
투썸플레이스,중구,"서울특별시 중구 마른내로 6, 1,2,3층 (저동2가)",투썸플레이스,37.564465408547825,126.98574820496277
투썸플레이스,중구,"서울특별시 중구 남대문로 92, 한국전력공사 2층 (을지로2가)",투썸플레이스 을지로입구역점,37.56522212486228,126.98039513420251
투썸플레이스,중구,"서울특별시 중구 세종대로 67, 18층 (태평로2가)",투썸플레이스 삼성카드사옥점,37.5623849817916,126.97256123900895
투썸플레이스,중구,"서울특별시 중구 세종대로14길 15, 1층 (북창동)",투썸플레이스,37.56295941542959,126.97462169697819
투썸플레이스,중구,"서울특별시 중구 퇴계로 206, 1,2층 (필동2가)",투썸플레이스 충무로역점,37.56114076709305,126.99193618354361
투썸플레이스,중구,"서울특별시 중구 수표로 24 (저동2가,1층)",투썸플레이스(중부점),37.5633551441532,126.98757913896291
투썸플레이스,중구,"서울특별시 중구 청계천로 30 (다동,지상1층)",투썸플레이스예금보험공사점,37.56852313008292,126.97786227871222
투썸플레이스,중구,"서울특별시 중구 세종대로5길 22 (봉래동1가,1층)",투썸플레이스(중구YTN3점),37.55898417943852,126.97000580329619
투썸플레이스,중구,"서울특별시 중구 세종대로 135-9 (태평로1가, 1층, 2층)",투썸플레이스 광화문역점,37.56882941466425,126.97342381947898
투썸플레이스,중구,"서울특별시 중구 서소문로 50, CENTRAL PLACE 1층 (중림동)",투썸플레이스 충정로센트럴플레이스,37.56090184221349,126.96412533009915
투썸플레이스,중구,"서울특별시 중구 통일로 114, 바비엥-2 1층 105-1호 (의주로1가)",투썸플레이스(서대문역 바비엥점),37.56528606798798,126.9650589689139
투썸플레이스,중구,"서울특별시 중구 소월로2길 12, 제일빌딩 2층 (남대문로5가)",투썸플레이스 CJ더센터점,37.554539322538396,126.97302629592669
투썸플레이스,용산구,서울특별시 용산구 청파로 311 (청파동1가),투썸플레이스 용산청파삼거리,37.547621475180826,126.96771103261315
투썸플레이스,용산구,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 아이파크몰 동관)",투썸플레이스용산아이파크몰점,37.52955742629946,126.96126654339973
투썸플레이스,용산구,"서울특별시 용산구 청파로47길 49 (청파동3가,(지상1,2층))",투썸플레이스(숙대점),37.54457094120352,126.96462727426967
투썸플레이스,성동구,"서울특별시 성동구 금호로 40, 상가동 26호,27호 (금호동4가)",투썸플레이스 금호힐스테이트,37.54561942292333,127.02266039295158
투썸플레이스,성동구,"서울특별시 성동구 독서당로40길 39, 지하2층 204호 (옥수동)",투썸플레이스 옥수역점,37.5423086500619,127.01530160912992
